title;x-apisguru-categories;openapiVer;swaggerUrl;
BulkSMS JSON REST API;['telecom'];3.0.0;https://api.apis.guru/v2/specs/bulksms.com/1.0.0/openapi.json;
Bungie.Net API;['media'];3.0.0;https://api.apis.guru/v2/specs/bungie.net/2.11.1/openapi.json;
bunq API;['financial'];3.0.0;https://api.apis.guru/v2/specs/bunq.com/1.0/openapi.json;
Automata Market Intelligence API;[];3.0.0;https://api.apis.guru/v2/specs/byautomata.io/1.0.1/openapi.json;
API for the COVID-19 Tracking QR Code Signin Server.;['open_data'];3.0.0;https://api.apis.guru/v2/specs/c19qrserver.local/1.1/openapi.json;
Call Control API;['telecom'];2.0;https://api.apis.guru/v2/specs/callcontrol.com/2015-11-01/swagger.json;
CallFire API Documentation;['telecom'];2.0;https://api.apis.guru/v2/specs/callfire.com/V2/swagger.json;
CalorieNinjas;['text'];3.0.0;https://api.apis.guru/v2/specs/calorieninjas.com/1.0.0/openapi.json;
Cambase.io;[];2.0;https://api.apis.guru/v2/specs/cambase.io/1.0/swagger.json;
Canada Holidays API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/canada-holidays.ca/1.0/openapi.json;
CarbonDoomsDay;['open_data'];2.0;https://api.apis.guru/v2/specs/carbondoomsday.com/v1/swagger.json;
Prime ReportStream;['open_data', 'collaboration'];3.0.2;https://api.apis.guru/v2/specs/cdcgov.local/prime-data-hub/0.2.0-oas3/openapi.json;
Cenit IO - REST API Specification;[];2.0;https://api.apis.guru/v2/specs/cenit.io/v1/swagger.json;
Chaingateway.io;['financial'];3.0.0;https://api.apis.guru/v2/specs/chaingateway.io/1.0/openapi.json;
API V1;['payment'];3.0.1;https://api.apis.guru/v2/specs/change.local/v1/openapi.json;
Channel 4 API;['media'];2.0;https://api.apis.guru/v2/specs/channel4.com/1.0.0/swagger.json;
Chomp Food Database API Documentation;['tools'];3.0.0;https://api.apis.guru/v2/specs/chompthis.com/1.0.0-oas3/openapi.json;
hashlookup CIRCL API;['security'];3.0.0;https://api.apis.guru/v2/specs/circl.lu/hashlookup/1.0/openapi.json;
CircleCI REST API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/circleci.com/v1/openapi.json;
REST API Version 2;['messaging'];3.0.0;https://api.apis.guru/v2/specs/circuitsandbox.net/2.9.233/openapi.json;
Cisco PSIRT openVuln API;['security'];2.0;https://api.apis.guru/v2/specs/cisco.com/0.0.3/swagger.json;
GoToMeeting;['collaboration'];2.0;https://api.apis.guru/v2/specs/citrixonline.com/gotomeeting/1.0.0/swagger.json;
SCIM;[];2.0;https://api.apis.guru/v2/specs/citrixonline.com/scim/NA/swagger.json;
City Context;['open_data'];2.0;https://api.apis.guru/v2/specs/citycontext.com/1.0.0/swagger.json;
api.clarify.io;['search'];2.0;https://api.apis.guru/v2/specs/clarify.io/1.3.7/swagger.json;
ClearBlade API;['iot'];2.0;https://api.apis.guru/v2/specs/clearblade.com/3.0/swagger.json;
Clever-Cloud API;['cloud'];3.0.0;https://api.apis.guru/v2/specs/clever-cloud.com/1.0.0/openapi.json;
Data API;['education'];3.0.0;https://api.apis.guru/v2/specs/clever.com/1.2.0/openapi.json;
ClickMeter API;['marketing'];3.0.0;https://api.apis.guru/v2/specs/clickmeter.com/v2/openapi.json;
ClickSend REST API v3;['email'];3.0.0;https://api.apis.guru/v2/specs/clicksend.com/1.0.0/openapi.json;
Climate FieldView Platform APIs;['open_data'];3.0.0;https://api.apis.guru/v2/specs/climate.com/4.0.11/openapi.json;
climateKuul live;['backend'];3.0.0;https://api.apis.guru/v2/specs/climatekuul.com/1.0/openapi.json;
ecwid;['ecommerce'];2.0;https://api.apis.guru/v2/specs/cloud-elements.com/ecwid/api-v2/swagger.json;
ocrapi;['text'];3.0.0;https://api.apis.guru/v2/specs/cloudmersive.com/ocr/v1/openapi.json;
Cloud-RF API;['telecom', 'location'];3.0.1;https://api.apis.guru/v2/specs/cloudrf.com/2.0.0/openapi.json;
Clubhouse API;['social'];3.0.0;https://api.apis.guru/v2/specs/clubhouseapi.com/1/openapi.json;
Cnab Online;['financial'];2.0;https://api.apis.guru/v2/specs/cnab-online.herokuapp.com/1.0.0/swagger.json;
CodeScan API;['developer_tools'];2.0;https://api.apis.guru/v2/specs/code-scan.com/1.0.0/swagger.json;
Debian Code Search;['developer_tools'];3.0.1;https://api.apis.guru/v2/specs/codesearch.debian.net/1.4.0/openapi.json;
College Football Data API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/collegefootballdata.com/4.1.6/openapi.json;
Public Api;['hosting'];3.0.1;https://api.apis.guru/v2/specs/combell.com/v2/openapi.json;
ConfigCat Public Management API;['developer_tools'];3.0.1;https://api.apis.guru/v2/specs/configcat.com/v1/openapi.json;
Conjur;['security'];3.0.0;https://api.apis.guru/v2/specs/conjur.local/5.1.1/openapi.json;
The Consumer Financial Protection Bureau;['financial'];2.0;https://api.apis.guru/v2/specs/consumerfinance.gov/1.0/swagger.json;
Contract.fit API;['text'];3.0.0;https://api.apis.guru/v2/specs/contract-p.fit/1.0/openapi.json;
Contribly;['social'];2.0;https://api.apis.guru/v2/specs/contribly.com/1.0.0/swagger.json;
CORE API v2;['open_data'];2.0;https://api.apis.guru/v2/specs/core.ac.uk/2.0/swagger.json;
COVID19 Stats;['open_data'];3.0.0;https://api.apis.guru/v2/specs/corona-virus-stats.herokuapp.com/v1/openapi.json;
Corrently.io;['open_data'];3.0.2;https://api.apis.guru/v2/specs/corrently.io/2.0.0/openapi.json;
COVID-19 data API;['open_data'];3.0.2;https://api.apis.guru/v2/specs/covid19-api.com/1.2.6/openapi.json;
Co-WIN Certificate API;['open_data'];3.0.1;https://api.apis.guru/v2/specs/cowin.gov.cin/cowincert/1.0.0/openapi.json;
PeerTube;['social'];3.0.0;https://api.apis.guru/v2/specs/cpy.re/peertube/3.3.0/openapi.json;
Credas API;['security'];2.0;https://api.apis.guru/v2/specs/credas.co.uk/pi/v1/swagger.json;
Crediwatch's Covid APIs;['open_data'];3.0.2;https://api.apis.guru/v2/specs/crediwatch.com/covid19/1.3.0/openapi.json;
Crossbrowsertesting.com Screenshot Comparisons API;['developer_tools'];2.0;https://api.apis.guru/v2/specs/crossbrowsertesting.com/3.0.0/swagger.json;
Crucible;['developer_tools'];2.0;https://api.apis.guru/v2/specs/crucible.local/1.0.0/swagger.json;
EU BON UTIS;['open_data'];2.0;https://api.apis.guru/v2/specs/cybertaxonomy.eu/1.0/swagger.json;
CyCAT.org API;['security'];2.0;https://api.apis.guru/v2/specs/cycat.org/0.9/swagger.json;
D7SMS;['messaging'];3.0.0;https://api.apis.guru/v2/specs/d7networks.com/1.0.2/openapi.json;
DaniWeb Connect API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/daniweb.com/4/openapi.json;
Regulations.gov;[];2.0;https://api.apis.guru/v2/specs/data.gov/3.0/swagger.json;
Data2CRM.API;[];2.0;https://api.apis.guru/v2/specs/data2crm.com/1/swagger.json;
Open Skills API;['open_data'];2.0;https://api.apis.guru/v2/specs/dataatwork.org/1.0/swagger.json;
Dataflow Kit Web Scraper;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/dataflowkit.com/1.3/openapi.json;
api.datumbox.com;['machine_learning', 'text'];3.0.0;https://api.apis.guru/v2/specs/datumbox.com/1.0/openapi.json;
Deep Art Effects;['media'];2.0;https://api.apis.guru/v2/specs/deeparteffects.com/2017-02-10T162446Z/swagger.json;
departureboard.io API;['transport'];3.0.0;https://api.apis.guru/v2/specs/departureboard.io/2.0/openapi.json;
Betriebsstellen;['transport', 'open_data'];2.0;https://api.apis.guru/v2/specs/deutschebahn.com/betriebsstellen/v1/swagger.json;
Fahrplan-Free;['transport', 'open_data'];2.0;https://api.apis.guru/v2/specs/deutschebahn.com/fahrplan/v1/swagger.json;
FaSta - Station Facilities Status;['transport', 'open_data'];2.0;https://api.apis.guru/v2/specs/deutschebahn.com/fasta/2.1/swagger.json;
Flinkster_API_NG;['transport', 'open_data'];2.0;https://api.apis.guru/v2/specs/deutschebahn.com/flinkster/v1/swagger.json;
Reisezentren-API;['transport', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/deutschebahn.com/reisezentren/v1/openapi.json;
Stationsdatenbereitstellung;['transport', 'open_data'];2.0;https://api.apis.guru/v2/specs/deutschebahn.com/stada/2.2.01/swagger.json;
DEV API (beta);['social'];3.0.3;https://api.apis.guru/v2/specs/dev.to/0.9.7/openapi.json;
DLx;['text'];2.0;https://api.apis.guru/v2/specs/digitallinguistics.io/0.3.1/swagger.json;
Authorized Partner API Specification;['open_data'];3.0.2;https://api.apis.guru/v2/specs/digitallocker.gov.in/authpartner/1.0.0/openapi.json;
DigitalNZ API;['open_data'];3.0.1;https://api.apis.guru/v2/specs/digitalnz.org/3/openapi.json;
DigitalOcean API;['hosting'];3.0.0;https://api.apis.guru/v2/specs/digitalocean.com/2.0/openapi.json;
Discourse API Documentation;['social'];3.0.3;https://api.apis.guru/v2/specs/discourse.local/latest/openapi.json;
Docker Engine API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/docker.com/engine/1.33/openapi.json;
DocuSign REST API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/docusign.net/v2.1/openapi.json;
Domains-Index API;['hosting'];3.0.0;https://api.apis.guru/v2/specs/domainsdb.info/1.0/openapi.json;
DRACOON API;['cloud'];3.0.1;https://api.apis.guru/v2/specs/dracoon.team/4.29.1/openapi.json;
;['customer_relation'];3.0.0;https://api.apis.guru/v2/specs/drchrono.com/v4 (Hunt Valley)/openapi.json;
DropX;['ecommerce'];2.0;https://api.apis.guru/v2/specs/dropx.io/1.0.0/swagger.json;
dweet.io;['iot'];2.0;https://api.apis.guru/v2/specs/dweet.io/2.0/swagger.json;
EasyPDFServer;['text'];3.0.0;https://api.apis.guru/v2/specs/easypdfserver.com/1/openapi.json;
Browse API;['ecommerce'];2.0;https://api.apis.guru/v2/specs/ebay.com/buy-browse/v1.1.0/swagger.json;
Deal API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/buy-deal/v1.3.0/openapi.json;
Item Feed Service;['ecommerce'];2.0;https://api.apis.guru/v2/specs/ebay.com/buy-feed/v1_beta.28.0/swagger.json;
Buy Marketing API;['ecommerce'];2.0;https://api.apis.guru/v2/specs/ebay.com/buy-marketing/v1_beta.1.0/swagger.json;
Catalog API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/commerce-catalog/v1_beta.5.0/openapi.json;
Charity API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/commerce-charity/v1.2.0/openapi.json;
Taxonomy API;['ecommerce'];2.0;https://api.apis.guru/v2/specs/ebay.com/commerce-taxonomy/v1.0.0/swagger.json;
Translation API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/commerce-translation/1/openapi.json;
Progress to Rate Limit API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/developer-analytics/v1_beta.0.0/openapi.json;
Account API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-account/v1.6.3/openapi.json;
" Seller Service Metrics API ";['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-analytics/1.2.0/openapi.json;
Compliance API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-compliance/1.4.1/openapi.json;
Feed API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-feed/v1.3.1/openapi.json;
Fulfillment API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-fulfillment/v1.19.9/openapi.json;
Listing API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-listing/v1_beta.3.0/openapi.json;
Logistics API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-logistics/v1_beta.0.0/openapi.json;
Marketing API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-marketing/v1.10.0/openapi.json;
Metadata API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-metadata/v1.4.1/openapi.json;
Negotiation API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-negotiation/v1.1.0/openapi.json;
Recommendation API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-recommendation/1.1.0/openapi.json;
CROssBAR Data API;['open_data'];2.0;https://api.apis.guru/v2/specs/ebi.ac.uk/1.0/swagger.json;
eDRV API;['open_data', 'transport', 'location'];3.0.0;https://api.apis.guru/v2/specs/edrv.io/v1/openapi.json;
elmah.io API;['cloud'];3.0.0;https://api.apis.guru/v2/specs/elmah.io/v3/openapi.json;
Enode API;['location'];3.0.0;https://api.apis.guru/v2/specs/enode.io/1.3.10/openapi.json;
API v1.0.0;['financial'];3.0.0;https://api.apis.guru/v2/specs/envoice.in/v1/openapi.json;
Net API;['hosting'];3.0.0;https://api.apis.guru/v2/specs/eos.local/1.0.0/openapi.json;
U.S. EPA Enforcement and Compliance History Online (ECHO) - Clean Air Act;['open_data'];2.0;https://api.apis.guru/v2/specs/epa.gov/air/2019.10.15/swagger.json;
U.S. EPA Enforcement and Compliance History Online (ECHO) - Enforcement Case Search;['open_data'];2.0;https://api.apis.guru/v2/specs/epa.gov/case/1.0.0/swagger.json;
U.S. EPA Enforcement and Compliance History Online (ECHO) - Clean Water Act (CWA) Rest Services;['open_data'];2.0;https://api.apis.guru/v2/specs/epa.gov/cwa/2019.10.15/swagger.json;
U.S. EPA Enforcement and Compliance History Online (ECHO) - Detailed Facility Report (DFR);['open_data'];2.0;https://api.apis.guru/v2/specs/epa.gov/dfr/0.0.0/swagger.json;
U.S. EPA Enforcement and Compliance History Online (ECHO) - All Data;['open_data'];2.0;https://api.apis.guru/v2/specs/epa.gov/echo/2019.10.15/swagger.json;
U.S. EPA Enforcement and Compliance History Online (ECHO) - Effluent Charting and Reporting;['open_data'];2.0;https://api.apis.guru/v2/specs/epa.gov/eff/2019.10.15/swagger.json;
"U.S. EPA Enforcement and Compliance History Online (ECHO) - Resource Conservation and Recovery Act ";['open_data'];2.0;https://api.apis.guru/v2/specs/epa.gov/rcra/2019.10.15/swagger.json;
U.S. EPA Enforcement and Compliance History Online (ECHO) - Safe Drinking Water Act;['open_data'];2.0;https://api.apis.guru/v2/specs/epa.gov/sdw/2019.10.15/swagger.json;
ESG Rating Data;['open_data'];3.0.0;https://api.apis.guru/v2/specs/esgenterprise.com/1.0.0/openapi.json;
Etherpad API;['developer_tools'];3.0.2;https://api.apis.guru/v2/specs/etherpad.local/1.2.15/openapi.json;
EtMDB REST API v1;['media'];3.0.0;https://api.apis.guru/v2/specs/etmdb.com/1.0.0/openapi.json;
ETSI GS MEC 010-2 - Part 2: Application lifecycle, rules and requirements management;['telecom'];3.0.0;https://api.apis.guru/v2/specs/etsi.local/MEC010-2_AppPkgMgmt/2.1.1/openapi.json;
Europeana Search & Record API;['open_data'];2.0;https://api.apis.guru/v2/specs/europeana.eu/version unknown/swagger.json;
EVEMarketer Marketstat API;['entertainment'];2.0;https://api.apis.guru/v2/specs/evemarketer.com/1.0.1/swagger.json;
EVE Swagger Interface;['media'];2.0;https://api.apis.guru/v2/specs/evetech.net/0.8.6/swagger.json;
ExaVault;['storage'];3.0.0;https://api.apis.guru/v2/specs/exavault.com/2.0/openapi.json;
ExchangeRate-API;['financial'];3.0.2;https://api.apis.guru/v2/specs/exchangerate-api.com/4/openapi.json;
Ex Libris APIs;['text'];3.0.1;https://api.apis.guru/v2/specs/exlibrisgroup.com/tasklists/1.0/openapi.json;
JSON storage;['developer_tools'];3.0.1;https://api.apis.guru/v2/specs/extendsclass.com/json-storage/0.1/openapi.json;
Extpose;['developer_tools'];3.0.1;https://api.apis.guru/v2/specs/extpose.com/1.0.0/openapi.json;
Exude API Service;['text'];3.0.0;https://api.apis.guru/v2/specs/exude-api.herokuapp.com/1.0.0/openapi.json;
Api Documentation;['security'];2.0;https://api.apis.guru/v2/specs/faceidentity-beta.azurewebsites.net/1.0/swagger.json;
Faretrotter Travel API;['transport'];2.0;https://api.apis.guru/v2/specs/faretrotter.com/2.0/swagger.json;
OpenFEC;['open_data'];3.0.0;https://api.apis.guru/v2/specs/fec.gov/1.0/openapi.json;
Fisheye Crucible;['developer_tools'];2.0;https://api.apis.guru/v2/specs/fecru.local/1.0.0/swagger.json;
Figshare API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/figshare.com/2.0.0/openapi.json;
Files.com API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/files.com/0.0.1/openapi.json;
Fire Financial Services Business API;['financial'];3.0.2;https://api.apis.guru/v2/specs/fire.com/1.0/openapi.json;
FireBrowse Beta API;['open_data'];2.0;https://api.apis.guru/v2/specs/firebrowse.org/1.1.38/swagger.json;
IoTVAS API;['iot', 'security'];3.0.2;https://api.apis.guru/v2/specs/firmalyzer.com/iotvas/1.0/openapi.json;
FRC Events;['open_data'];3.0.3;https://api.apis.guru/v2/specs/firstinspires.org/1.0.0/openapi.json;
FishEye;['developer_tools'];2.0;https://api.apis.guru/v2/specs/fisheye.local/1.0.0/swagger.json;
Flat API;['media', 'collaboration'];3.0.2;https://api.apis.guru/v2/specs/flat.io/2.13.0/openapi.json;
Flickr API Schema;['media'];3.0.0;https://api.apis.guru/v2/specs/flickr.com/1.0.0/openapi.json;
API v1;['text'];3.0.0;https://api.apis.guru/v2/specs/formapi.io/v1/openapi.json;
Frankie Financial API;['financial'];2.0;https://api.apis.guru/v2/specs/frankiefinancial.io/1.5.3/swagger.json;
FraudLabs Pro Fraud Detection;['ecommerce'];3.0.1;https://api.apis.guru/v2/specs/fraudlabspro.com/fraud-detection/1.1/openapi.json;
FraudLabs Pro SMS Verification;['telecom', 'ecommerce'];3.0.1;https://api.apis.guru/v2/specs/fraudlabspro.com/sms-verification/1.0/openapi.json;
Freesound;['media'];2.0;https://api.apis.guru/v2/specs/freesound.org/2.0.0/swagger.json;
Fulfillment.com APIv2;['ecommerce'];3.0.1;https://api.apis.guru/v2/specs/fulfillment.com/2.0/openapi.json;
Barcode API;['text'];3.0.0;https://api.apis.guru/v2/specs/fungenerators.com/barcode/1.5/openapi.json;
Fake identity generation API;['text'];2.0;https://api.apis.guru/v2/specs/fungenerators.com/fake-identity/1.5/swagger.json;
Random Lottery Number generator API;['text'];2.0;https://api.apis.guru/v2/specs/fungenerators.com/lottery/1.5/swagger.json;
Name Generation API;['text'];2.0;https://api.apis.guru/v2/specs/fungenerators.com/namegen/1.5/swagger.json;
Pirates API;['text'];3.0.0;https://api.apis.guru/v2/specs/fungenerators.com/pirate/1.5/openapi.json;
Fun Generators API;['text'];2.0;https://api.apis.guru/v2/specs/fungenerators.com/qrcode/1.5/swagger.json;
Facts API;['text'];3.0.0;https://api.apis.guru/v2/specs/fungenerators.com/random-facts/1.5/openapi.json;
Fun Generators API;['text'];3.0.0;https://api.apis.guru/v2/specs/fungenerators.com/riddle/1.5/openapi.json;
Shakespeare API;['text'];3.0.0;https://api.apis.guru/v2/specs/fungenerators.com/shakespeare/1.5/openapi.json;
Taunt as a service;['text'];2.0;https://api.apis.guru/v2/specs/fungenerators.com/taunt/1.5/swagger.json;
Fun Generators API;['text'];2.0;https://api.apis.guru/v2/specs/fungenerators.com/trivia/1.5/swagger.json;
UUID Generation API;['text'];3.0.0;https://api.apis.guru/v2/specs/fungenerators.com/uuid/1.5/openapi.json;
FunTranslations Braille API;['text'];2.0;https://api.apis.guru/v2/specs/funtranslations.com/braile/2.3/swagger.json;
FunTranslations API;['text'];2.0;https://api.apis.guru/v2/specs/funtranslations.com/index/2.3/swagger.json;
